event_id,user_id,event_type,timestamp,hour_of_day,day_of_week,is_weekend,is_anomalous,anomaly_type,ip_address,country,device,login_success,failed_attempts,timezone_gap_hours,instrument,lot_size,trade_volume,pnl,margin_used,trade_duration_seconds,trade_volume_vs_baseline,is_night_trade,amount,method,is_immediate_withdrawal,session_duration_mins,page_clicks,click_rate_per_min,kyc_change_type,account_age_days,time_since_last_event_sec,time_since_last_login_sec,time_since_last_deposit_sec,roll_5_trade_vol_mean,roll_5_trade_vol_std,roll_5_pnl_mean,roll_10_trade_vol_mean,roll_10_trade_vol_std,roll_10_pnl_mean,roll_30_trade_vol_mean,roll_30_trade_vol_std,roll_30_pnl_mean,roll_5_click_rate_mean,roll_10_click_rate_mean,roll_30_click_rate_mean,burst_count_5min,burst_count_30min,unique_ips_last_10_logins,unique_countries_last_10_logins,unique_devices_last_10_logins,rolling_failed_attempts_5,roll_5_deposit_sum,withdrawal_to_deposit_ratio,trade_vol_zscore,pnl_zscore,amount_zscore,session_duration_zscore,lstm_score,lstm_prediction
EVT_742907,USER_0327,deposit,2024-03-04 07:30:39,7,0,0,0,none,,,,,,,,,,,,,,,420.92,card,0.0,,,,,172,180017.0,622212.0,837248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,2411.3,0.0,0.0,0.0,0.7497180287286528,0.0,0.0,0
EVT_453247,USER_0327,trade,2024-03-04 09:28:40,9,0,0,0,none,,,,,,,AUDUSD,0.3,15268.82,-96.15,2230.52,956.0,1.13,0.0,,,,,,,,172,7081.0,629293.0,7081.0,14206.024,2652.12175762728,71.774,14046.881,2463.984726790012,-32.27599999999999,13372.272333333334,2568.2320739327915,11.137666666666666,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8388785198093973,-0.4380791533063109,0.0,0.0,0.0,0
EVT_564198,USER_0327,withdrawal,2024-03-08 07:19:52,7,4,0,0,none,,,,,,,,,,,,,,,269.86,bank,0.0,,,,,176,337872.0,967165.0,344953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,2411.3,0.1119147347903156,0.0,0.0,-0.1187679914257098,0.0,0.0,0
EVT_464125,USER_0327,deposit,2024-03-08 11:53:06,11,4,0,0,none,,,,,,,,,,,,,,,244.52,card,0.0,,,,,176,16394.0,983559.0,361347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1948.89,0.0,0.0,0.0,-0.264454710283856,0.0,0.0,0
EVT_329038,USER_0327,login,2024-03-09 14:34:44,14,5,1,0,none,10.35.209.1,CN,safari_mac,1.0,1.0,0.0,,,,,,,,,,,,,,,,177,96098.0,1079657.0,96098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_433393,USER_0327,kyc_change,2024-03-11 23:27:04,23,0,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,180,204740.0,204740.0,300838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_203373,USER_0327,login,2024-03-12 15:15:05,15,1,0,0,none,10.35.209.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,180,56881.0,261621.0,357719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_530970,USER_0327,trade,2024-03-13 15:18:15,15,2,0,0,none,,,,,,,GBPUSD,0.25,12537.93,-102.45,3315.07,1051.0,0.927,0.0,,,,,,,,181,86590.0,86590.0,444309.0,14001.158,2751.965406054373,88.04400000000001,14230.933,2244.9996871618205,-42.73799999999999,13322.483333333334,2569.4874666929113,5.199333333333332,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.2793455271953066,-0.4717575162497904,0.0,0.0,0.0,0
EVT_347814,USER_0327,trade,2024-03-15 00:53:24,0,4,0,0,none,,,,,,,USDJPY,1.08,11970.37,-99.46,1337.1,1047.0,0.886,0.0,,,,,,,,183,120909.0,207499.0,565218.0,13872.579999999998,2846.4202042477864,19.126,14179.847999999998,2294.504668903025,-40.251999999999995,13106.736,2390.2097163329445,-5.822,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.5117456751756315,-0.4557736582813771,0.0,0.0,0.0,0
EVT_670631,USER_0327,login,2024-03-16 21:46:06,21,5,1,0,none,10.35.209.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,185,161562.0,369061.0,726780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_764788,USER_0327,trade,2024-03-17 20:59:00,20,6,1,0,none,,,,,,,USDJPY,0.97,10929.02,-310.1,2566.74,1851.0,0.808,1.0,,,,,,,,186,83574.0,83574.0,810354.0,12416.208,1706.387521071926,-55.75200000000001,13560.949,2248.1471903643974,-44.509,12966.028666666669,2390.011931311632,-18.749,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.9381497454048788,-1.5818070504106676,0.0,0.0,0.0,0
EVT_239154,USER_0327,trade,2024-03-18 10:00:49,10,0,0,0,none,,,,,,,USDJPY,0.51,9707.9,-76.38,941.83,2023.0,0.718,0.0,,,,,,,,186,46909.0,130483.0,857263.0,12082.808,2082.1782800879446,-136.90800000000002,12957.85,2402.6089445711573,-24.445,12992.685,2347.2709553447753,-16.074666666666666,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.4381646666497423,-0.3323932429265346,0.0,0.0,0.0,0
EVT_542306,USER_0327,session,2024-03-19 10:07:02,10,1,0,0,none,,,safari_mac,,,,,,,,,,,,,,,40.8,45.0,1.1,,187,86773.0,217256.0,944036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.264,2.131,1.84125,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357736640723036,0.0,0
EVT_648090,USER_0327,login,2024-03-20 20:37:21,20,2,0,0,none,10.35.209.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,189,124219.0,341475.0,1068255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_409569,USER_0327,withdrawal,2024-03-21 18:08:19,18,3,0,0,none,,,,,,,,,,,,,,,371.78,crypto,0.0,,,,,189,77458.0,77458.0,1145713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1948.89,0.1907649995637564,0.0,0.0,0.4671984800037393,0.0,0.0,0
EVT_419317,USER_0327,trade,2024-03-21 20:17:44,20,3,0,0,none,,,,,,,GBPUSD,0.65,11757.51,53.86,1181.31,1534.0,0.87,1.0,,,,,,,,190,7765.0,85223.0,1153478.0,11380.546,1098.9941198341269,-106.906,12793.285,2424.973456717275,-17.565999999999995,12833.331333333334,2258.8865689137324,-13.648,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.5989059674779292,0.3638400887812074,0.0,0.0,0.0,0
EVT_971738,USER_0327,login,2024-03-22 01:00:27,1,4,0,0,none,10.35.209.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,190,16963.0,102186.0,1170441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_577322,USER_0327,trade,2024-03-23 14:35:38,14,5,1,0,none,,,,,,,USDJPY,0.92,13866.38,-325.61,4772.97,2299.0,1.026,0.0,,,,,,,,191,135311.0,135311.0,1305752.0,11646.236,1526.2723686583563,-151.538,12823.697,2437.563168936687,-31.746999999999996,12884.234333333334,2264.5686705977787,-21.296666666666667,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.264618065349028,-1.6647199725143766,0.0,0.0,0.0,0
EVT_431328,USER_0327,login,2024-03-24 04:53:03,4,6,1,0,none,10.35.209.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,192,51445.0,186756.0,1357197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_853149,USER_0327,trade,2024-03-25 21:42:50,21,0,0,0,none,,,,,,,GBPUSD,1.98,16728.71,47.44,4715.13,2208.0,1.238,1.0,,,,,,,,194,146987.0,146987.0,1504184.0,12597.904,2762.0711691102383,-122.158,13235.241999999998,2728.177612171009,-51.515999999999984,13111.083666666666,2298.3389394734377,-23.54533333333333,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.4366631629043944,0.329520233210233,0.0,0.0,0.0,0
EVT_821102,USER_0327,trade,2024-03-26 06:21:45,6,1,0,0,none,,,,,,,GBPUSD,1.99,13649.05,-70.04,3852.21,2659.0,1.01,0.0,,,,,,,,194,31135.0,178122.0,1535319.0,13141.91,2615.1563070206735,-74.146,12779.059,2116.59611459558,-64.949,13199.893666666669,2264.5696171077348,-29.251333333333335,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1756274314767254,-0.2985010491072235,0.0,0.0,0.0,0
EVT_787862,USER_0327,session,2024-03-26 20:32:15,20,1,0,0,none,,,safari_mac,,,,,,,,,,,,,,,58.5,36.0,0.62,,195,51030.0,229152.0,1586349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3200000000000003,2.133,1.7694117647058822,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6005758171192863,0.0,0
EVT_310297,USER_0327,login,2024-03-27 14:49:35,14,2,0,0,none,10.35.209.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,195,65840.0,294992.0,1652189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_168776,USER_0327,session,2024-03-28 05:05:02,5,3,0,0,none,,,safari_mac,,,,,,,,,,,,,,,40.4,7.0,0.17,,196,51327.0,51327.0,1703516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2540000000000004,1.9579999999999995,1.6805555555555556,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3296498796745333,0.0,0
EVT_327079,USER_0327,session,2024-03-28 12:10:55,12,3,0,0,none,,,safari_mac,,,,,,,,,,,,,,,34.9,45.0,1.29,,196,25553.0,76880.0,1729069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.364,1.719,1.66,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0565430847423806,0.0,0
EVT_171726,USER_0327,login,2024-03-29 04:57:32,4,4,0,0,none,10.35.209.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,197,60397.0,137277.0,1789466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_718293,USER_0328,withdrawal,2024-01-02 14:49:16,14,1,0,0,none,,,,,,,,,,,,,,,341.33,bank,0.0,,,,,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,341329999999.99994,0.0,0.0,-1.2996337430505724,0.0,0.0,0
EVT_238585,USER_0328,trade,2024-01-02 22:06:02,22,1,0,0,none,,,,,,,AUDUSD,1.35,8956.11,-98.75,4443.18,630.0,0.97,0.0,,,,,,,,159,26206.0,0.0,0.0,8956.11,0.0,-98.75,8956.11,0.0,-98.75,8956.11,0.0,-98.75,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0342762635607284,-0.5782727576546132,0.0,0.0,0.0,0
EVT_472546,USER_0328,login,2024-01-03 09:51:23,9,2,0,0,none,10.216.193.1,US,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,159,42321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_338506,USER_0328,session,2024-01-03 13:39:54,13,2,0,0,none,,,ios_app,,,,,,,,,,,,,,,44.8,41.0,0.92,,160,13711.0,13711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.92,0.92,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9754413874111082,0.0,0
EVT_341257,USER_0328,trade,2024-01-04 06:46:57,6,3,0,0,none,,,,,,,AUDUSD,1.42,12774.77,367.15,745.53,1829.0,1.384,1.0,,,,,,,,160,61623.0,75334.0,0.0,10865.44,2700.200381045822,134.2,10865.44,2700.200381045822,134.2,10865.44,2700.200381045822,134.2,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,2.013710540152375,1.7846221536879956,0.0,0.0,0.0,0
EVT_855436,USER_0328,trade,2024-01-04 09:17:56,9,3,0,0,none,,,,,,,AUDUSD,0.75,11751.75,-250.63,4327.54,536.0,1.273,1.0,,,,,,,,160,9059.0,84393.0,0.0,11160.876666666669,1976.7117951116024,5.923333333333328,11160.876666666669,1976.7117951116024,5.923333333333328,11160.876666666669,1976.7117951116024,5.923333333333328,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.4650543466356492,-1.3485592550461465,0.0,0.0,0.0,0
EVT_860541,USER_0328,trade,2024-01-04 16:19:44,16,3,0,0,none,,,,,,,AUDUSD,0.98,8638.26,478.15,1259.39,1771.0,0.936,0.0,,,,,,,,161,25308.0,109701.0,0.0,10530.2225,2048.3713186395184,123.98,10530.2225,2048.3713186395184,123.98,10530.2225,2048.3713186395184,123.98,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.2047425018642722,2.3475784429325324,0.0,0.0,0.0,0
EVT_880086,USER_0328,trade,2024-01-06 05:26:13,5,5,1,0,none,,,,,,,BTCUSD,0.71,10366.47,188.58,4901.91,3498.0,1.123,1.0,,,,,,,,162,133589.0,243290.0,0.0,10497.472,1775.452553722571,136.9,10497.472,1775.452553722571,136.9,10497.472,1775.452553722571,136.9,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7221143730722293,0.8789725629636994,0.0,0.0,0.0,0
EVT_138773,USER_0328,login,2024-01-07 13:45:01,13,6,1,0,none,10.216.193.1,US,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,164,116328.0,359618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_342896,USER_0328,deposit,2024-01-07 18:37:23,18,6,1,0,none,,,,,,,,,,,,,,,1267.38,card,0.0,,,,,164,17542.0,17542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1267.38,0.0,0.0,0.0,0.94121521249175,0.0,0.0,0
EVT_983558,USER_0328,trade,2024-01-08 07:22:47,7,0,0,0,none,,,,,,,XAUUSD,1.08,10299.57,-66.86,877.44,3011.0,1.116,1.0,,,,,,,,164,45924.0,63466.0,45924.0,10766.164,1574.1123303563825,143.278,10464.488333333333,1590.0669640039273,102.94,10464.488333333333,1590.0669640039273,102.94,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6862352120135317,-0.4165369372581423,0.0,0.0,0.0,0
EVT_259215,USER_0328,login,2024-01-09 03:03:13,3,1,0,0,none,10.216.193.1,US,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,165,70826.0,134292.0,116750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_803434,USER_0328,kyc_change,2024-01-09 18:01:42,18,1,0,0,none,,,,,,,,,,,,,,,,,,,,,address_update,166,53909.0,53909.0,170659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_403240,USER_0328,deposit,2024-01-11 05:07:36,5,3,0,0,none,,,,,,,,,,,,,,,1365.12,crypto,0.0,,,,,167,126354.0,180263.0,297013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,2632.5,0.0,0.0,0.0,1.1777257431485246,0.0,0.0,0
EVT_500154,USER_0328,kyc_change,2024-01-11 11:41:04,11,3,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,167,23608.0,203871.0,23608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_148368,USER_0328,session,2024-01-13 14:39:10,14,5,1,0,none,,,ios_app,,,,,,,,,,,,,,,17.8,19.0,1.07,,170,183486.0,387357.0,207094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.995,0.995,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6706159538451371,0.0,0
EVT_997249,USER_0328,trade,2024-01-14 11:11:07,11,6,1,0,none,,,,,,,XAUUSD,0.81,8676.7,38.29,4318.9,649.0,0.94,0.0,,,,,,,,170,73917.0,461274.0,281011.0,9946.55,1311.8540994904888,77.506,10209.09,1601.1013768757218,93.7042857142857,10209.09,1601.1013768757218,93.7042857142857,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.1841267327895882,0.1167500340397227,0.0,0.0,0.0,0
EVT_403769,USER_0328,kyc_change,2024-01-15 16:24:21,16,0,0,0,none,,,,,,,,,,,,,,,,,,,,,address_update,172,105194.0,566468.0,386205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_397752,USER_0328,login,2024-01-15 17:36:26,17,0,0,0,none,10.216.193.1,US,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,172,4325.0,570793.0,390530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_337784,USER_0328,kyc_change,2024-01-16 21:23:45,21,1,0,0,none,,,,,,,,,,,,,,,,,,,,,address_update,173,100039.0,100039.0,490569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_714001,USER_0328,trade,2024-01-16 22:45:55,22,1,0,0,none,,,,,,,AUDUSD,1.7,9237.36,280.33,3869.56,2000.0,1.001,0.0,,,,,,,,173,4930.0,104969.0,495499.0,9443.672,846.1112094577182,183.698,10087.62375,1521.6241561468594,117.0325,10087.62375,1521.6241561468594,117.0325,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1165610166748281,1.3442990452897017,0.0,0.0,0.0,0
EVT_579236,USER_0328,trade,2024-01-16 23:21:26,23,1,0,0,none,,,,,,,XAUUSD,0.31,8726.41,122.63,2222.64,1879.0,0.945,0.0,,,,,,,,173,2131.0,107100.0,497630.0,9461.302,825.8085306958284,112.594,9936.377777777778,1493.9212363841154,117.65444444444444,9936.377777777778,1493.9212363841154,117.65444444444444,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.1574667462988882,0.5444953802999408,0.0,0.0,0.0,0
EVT_466594,USER_0328,login,2024-01-17 11:05:57,11,2,0,0,none,10.216.193.1,US,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,173,42271.0,149371.0,539901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_355484,USER_0328,deposit,2024-01-17 11:49:43,11,2,0,0,none,,,,,,,,,,,,,,,1449.63,bank,0.0,,,,,173,2626.0,2626.0,542527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,4082.13,0.0,0.0,0.0,1.3822224174456816,0.0,0.0,0
EVT_686197,USER_0328,trade,2024-01-17 23:16:24,23,2,0,0,none,,,,,,,BTCUSD,1.57,5169.64,-150.38,2746.74,3556.0,0.56,0.0,,,,,,,,174,41201.0,43827.0,41201.0,8421.936,1931.674411082264,44.801999999999985,9459.704000000002,2063.00792862267,90.851,9459.704000000002,2063.00792862267,90.851,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.064999237759938,-0.8401235073275448,0.0,0.0,0.0,0
EVT_125076,USER_0328,login,2024-01-18 17:31:48,17,3,0,0,none,10.216.193.1,US,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,175,65724.0,109551.0,106925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_792991,USER_0328,kyc_change,2024-01-19 03:34:57,3,4,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,175,36189.0,36189.0,143114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_381190,USER_0328,deposit,2024-01-22 16:59:38,16,0,0,0,none,,,,,,,,,,,,,,,877.04,crypto,0.0,,,,,179,307481.0,343670.0,450595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,4959.17,0.0,0.0,0.0,-0.0033266387110903,0.0,0.0,0
EVT_533801,USER_0328,session,2024-01-23 10:33:47,10,1,0,0,none,,,ios_app,,,,,,,,,,,,,,,10.2,48.0,4.71,,179,63249.0,406919.0,63249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2333333333333334,2.2333333333333334,2.2333333333333334,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1339506128654135,0.0,0
EVT_540549,USER_0328,trade,2024-01-24 07:11:03,7,2,0,0,none,,,,,,,BTCUSD,0.35,4987.78,-323.11,4741.76,3374.0,0.54,1.0,,,,,,,,180,74236.0,481155.0,137485.0,7359.578,2094.657460975426,-6.448000000000013,9062.871,2504.9672534583938,68.41499999999999,9053.165454545457,2376.638596957323,53.218181818181804,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.162532634323986,-1.7161544968879845,0.0,0.0,0.0,0
EVT_633042,USER_0328,withdrawal,2024-01-24 08:13:30,8,2,0,0,none,,,,,,,,,,,,,,,532.18,bank,0.0,,,,,180,3747.0,484902.0,141232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,4959.17,0.1073123123425679,0.0,0.0,-0.8378163215665789,0.0,0.0,0
EVT_575169,USER_0328,trade,2024-01-24 16:57:43,16,2,0,0,none,,,,,,,AUDUSD,0.57,6839.11,-138.31,1279.7,2802.0,0.741,0.0,,,,,,,,181,31453.0,516355.0,172685.0,6992.06,1962.8479748696848,-41.768000000000015,8469.305,2214.032552793156,17.868999999999993,8868.660833333333,2354.447402804312,37.25749999999999,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.1696452315915669,-0.7789083504700534,0.0,0.0,0.0,0
EVT_249996,USER_0328,session,2024-01-24 21:03:54,21,2,0,0,none,,,ios_app,,,,,,,,,,,,,,,57.7,47.0,0.81,,181,14771.0,531126.0,187456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8775,1.8775,1.8775,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7618910060113149,0.0,0
EVT_278554,USER_0328,deposit,2024-01-25 21:54:45,21,3,0,0,none,,,,,,,,,,,,,,,1083.55,bank,0.0,,,,,182,89451.0,620577.0,276907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,6042.72,0.0,0.0,0.0,0.4963847351985743,0.0,0.0,0
EVT_221628,USER_0328,withdrawal,2024-01-26 16:05:10,16,4,0,0,none,,,,,,,,,,,,,,,229.12,bank,0.0,,,,,183,65425.0,686002.0,65425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,6042.72,0.0379166997643382,0.0,0.0,-1.5711586729154867,0.0,0.0,0
EVT_565885,USER_0328,kyc_change,2024-01-26 22:11:30,22,4,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,183,21980.0,707982.0,87405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_885032,USER_0328,session,2024-01-27 23:43:11,23,5,1,0,none,,,ios_app,,,,,,,,,,,,,,,38.6,59.0,1.53,,184,91901.0,799883.0,179306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8080000000000005,1.8080000000000005,1.8080000000000005,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5974578497893039,0.0,0
EVT_586610,USER_0328,trade,2024-01-28 05:40:17,5,6,1,0,none,,,,,,,AUDUSD,0.81,9427.53,-71.3,1102.46,2224.0,1.021,1.0,,,,,,,,184,21426.0,821309.0,200732.0,7030.094,2018.2912200002313,-112.094,8236.883,1935.6598477352484,35.80199999999999,8911.65076923077,2259.534562951928,28.90692307692307,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.218551152078902,-0.4390551888279237,0.0,0.0,0.0,0
