event_id,user_id,event_type,timestamp,hour_of_day,day_of_week,is_weekend,is_anomalous,anomaly_type,ip_address,country,device,login_success,failed_attempts,timezone_gap_hours,instrument,lot_size,trade_volume,pnl,margin_used,trade_duration_seconds,trade_volume_vs_baseline,is_night_trade,amount,method,is_immediate_withdrawal,session_duration_mins,page_clicks,click_rate_per_min,kyc_change_type,account_age_days
EVT_424612,USER_0261,trade,2024-02-03 05:00:45,5,5,1,0,none,,,,,,,BTCUSD,1.44,24134.93,-149.22,169.37,3408.0,0.829,0.0,,,,,,,,216
EVT_347390,USER_0466,trade,2024-02-03 05:02:33,5,5,1,0,none,,,,,,,USDCHF,1.82,21359.32,-168.03,2441.74,890.0,0.723,0.0,,,,,,,,283
EVT_712641,USER_0012,session,2024-02-03 05:03:25,5,5,1,1,consistent_winner,,,android_app,,,,,,,,,,,,,,,18.4,22.0,1.2,,229
EVT_966600,USER_0035,deposit,2024-02-03 05:03:44,5,5,1,0,none,,,,,,,,,,,,,,,910.21,crypto,0.0,,,,,265
EVT_425014,USER_0298,session,2024-02-03 05:04:14,5,5,1,0,none,,,ios_app,,,,,,,,,,,,,,,24.5,75.0,3.06,,89
EVT_954817,USER_0074,login,2024-02-03 05:09:12,5,5,1,0,none,10.177.219.1,NG,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,68
EVT_545730,USER_0333,withdrawal,2024-02-03 05:10:53,5,5,1,0,none,,,,,,,,,,,,,,,143.63,bank,0.0,,,,,236
EVT_268264,USER_0407,withdrawal,2024-02-03 05:12:32,5,5,1,0,none,,,,,,,,,,,,,,,559.06,crypto,0.0,,,,,39
EVT_569206,USER_0018,trade,2024-02-03 05:15:02,5,5,1,1,bot_trader,,,,,,,BTCUSD,1.91,11555.89,-269.11,3671.86,1541.0,1.175,1.0,,,,,,,,312
EVT_530487,USER_0169,trade,2024-02-03 05:20:38,5,5,1,0,none,,,,,,,BTCUSD,1.78,12340.44,117.63,825.89,3577.0,0.837,1.0,,,,,,,,194
EVT_140784,USER_0075,session,2024-02-03 05:22:06,5,5,1,0,none,,,android_app,,,,,,,,,,,,,,,27.4,51.0,1.86,,229
EVT_382827,USER_0413,deposit,2024-02-03 05:24:52,5,5,1,0,none,,,,,,,,,,,,,,,1071.84,crypto,0.0,,,,,166
EVT_523825,USER_0389,trade,2024-02-03 05:26:24,5,5,1,0,none,,,,,,,GBPUSD,1.87,21472.32,-465.07,1187.49,2941.0,0.981,0.0,,,,,,,,85
EVT_736634,USER_0159,deposit,2024-02-03 05:35:23,5,5,1,0,none,,,,,,,,,,,,,,,405.54,crypto,0.0,,,,,254
EVT_837643,USER_0240,deposit,2024-02-03 05:39:01,5,5,1,0,none,,,,,,,,,,,,,,,2232.19,crypto,0.0,,,,,181
EVT_370077,USER_0341,login,2024-02-03 05:41:01,5,5,1,0,none,10.250.160.1,BR,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,263
EVT_553098,USER_0312,kyc_change,2024-02-03 05:42:49,5,5,1,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,386
EVT_141762,USER_0374,trade,2024-02-03 05:48:20,5,5,1,0,none,,,,,,,XAUUSD,1.8,24129.17,50.2,3869.69,908.0,0.884,0.0,,,,,,,,63
EVT_368622,USER_0214,withdrawal,2024-02-03 05:51:10,5,5,1,0,none,,,,,,,,,,,,,,,294.31,crypto,0.0,,,,,243
EVT_746307,USER_0499,trade,2024-02-03 05:52:23,5,5,1,0,none,,,,,,,BTCUSD,0.33,24881.98,-181.16,1321.55,856.0,0.871,0.0,,,,,,,,361
EVT_374620,USER_0084,withdrawal,2024-02-03 05:58:24,5,5,1,0,none,,,,,,,,,,,,,,,270.95,bank,0.0,,,,,111
EVT_623216,USER_0013,deposit,2024-02-03 06:00:50,6,5,1,1,consistent_winner,,,,,,,,,,,,,,,1473.65,crypto,0.0,,,,,71
EVT_190209,USER_0306,kyc_change,2024-02-03 06:04:03,6,5,1,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,376
EVT_637869,USER_0136,deposit,2024-02-03 06:05:51,6,5,1,0,none,,,,,,,,,,,,,,,2544.68,bank,0.0,,,,,235
EVT_436563,USER_0149,session,2024-02-03 06:06:32,6,5,1,0,none,,,firefox_linux,,,,,,,,,,,,,,,54.9,67.0,1.22,,67
EVT_637824,USER_0463,login,2024-02-03 06:07:17,6,5,1,0,none,10.154.203.1,BR,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,141
EVT_322860,USER_0496,kyc_change,2024-02-03 06:07:53,6,5,1,0,none,,,,,,,,,,,,,,,,,,,,,address_update,134
EVT_990906,USER_0364,trade,2024-02-03 06:18:46,6,5,1,0,none,,,,,,,XAUUSD,1.28,7387.04,-6.67,1488.82,3412.0,1.079,1.0,,,,,,,,367
EVT_333405,USER_0135,withdrawal,2024-02-03 06:19:49,6,5,1,0,none,,,,,,,,,,,,,,,1785.28,bank,0.0,,,,,307
EVT_752881,USER_0452,session,2024-02-03 06:20:02,6,5,1,0,none,,,firefox_linux,,,,,,,,,,,,,,,56.8,50.0,0.88,,316
EVT_189199,USER_0118,login,2024-02-03 06:44:13,6,5,1,0,none,10.147.116.1,US,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,152
EVT_519217,USER_0432,session,2024-02-03 06:44:45,6,5,1,0,none,,,firefox_linux,,,,,,,,,,,,,,,46.9,65.0,1.39,,230
EVT_736145,USER_0063,trade,2024-02-03 06:44:52,6,5,1,0,none,,,,,,,AUDUSD,0.1,24795.09,375.35,3105.35,814.0,1.003,0.0,,,,,,,,66
EVT_242107,USER_0383,session,2024-02-03 06:45:04,6,5,1,0,none,,,chrome_win,,,,,,,,,,,,,,,19.5,24.0,1.23,,292
EVT_607417,USER_0499,kyc_change,2024-02-03 06:48:22,6,5,1,0,none,,,,,,,,,,,,,,,,,,,,,address_update,361
EVT_255698,USER_0263,login,2024-02-03 06:51:02,6,5,1,0,none,10.7.172.1,AE,firefox_linux,1.0,1.0,0.0,,,,,,,,,,,,,,,,161
EVT_265275,USER_0185,login,2024-02-03 06:55:25,6,5,1,0,none,10.70.79.1,US,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,98
EVT_772033,USER_0392,kyc_change,2024-02-03 06:56:13,6,5,1,0,none,,,,,,,,,,,,,,,,,,,,,address_update,48
EVT_979794,USER_0157,withdrawal,2024-02-03 06:56:20,6,5,1,0,none,,,,,,,,,,,,,,,1443.25,bank,0.0,,,,,40
EVT_920702,USER_0216,deposit,2024-02-03 07:04:50,7,5,1,0,none,,,,,,,,,,,,,,,-60.63,bank,0.0,,,,,287
EVT_951576,USER_0028,trade,2024-02-03 07:06:25,7,5,1,0,none,,,,,,,USDCHF,0.44,4284.04,416.78,1931.69,1186.0,1.201,1.0,,,,,,,,63
EVT_930935,USER_0365,trade,2024-02-03 07:07:16,7,5,1,0,none,,,,,,,USDJPY,0.22,6426.57,81.27,2515.88,2851.0,1.115,0.0,,,,,,,,128
EVT_463191,USER_0006,trade,2024-02-03 07:07:59,7,5,1,1,wash_trader,,,,,,,USDCHF,0.22,21533.67,-68.92,3625.35,3085.0,0.857,0.0,,,,,,,,294
EVT_820543,USER_0088,deposit,2024-02-03 07:11:17,7,5,1,0,none,,,,,,,,,,,,,,,1070.01,crypto,0.0,,,,,372
EVT_492843,USER_0367,session,2024-02-03 07:11:50,7,5,1,0,none,,,android_app,,,,,,,,,,,,,,,9.3,51.0,5.48,,97
EVT_416430,USER_0366,withdrawal,2024-02-03 07:14:14,7,5,1,0,none,,,,,,,,,,,,,,,887.57,crypto,0.0,,,,,85
EVT_467340,USER_0156,trade,2024-02-03 07:17:57,7,5,1,0,none,,,,,,,AUDUSD,1.06,2171.45,-227.1,4597.66,941.0,1.251,0.0,,,,,,,,231
EVT_597321,USER_0268,deposit,2024-02-03 07:18:00,7,5,1,0,none,,,,,,,,,,,,,,,664.66,card,0.0,,,,,212
EVT_777170,USER_0293,trade,2024-02-03 07:21:47,7,5,1,0,none,,,,,,,XAUUSD,0.94,4357.84,-125.55,3906.85,2068.0,1.362,0.0,,,,,,,,217
EVT_806651,USER_0304,trade,2024-02-03 07:23:48,7,5,1,0,none,,,,,,,USDCHF,0.09,19133.34,45.15,464.58,1113.0,1.227,0.0,,,,,,,,89
EVT_276112,USER_0339,trade,2024-02-03 07:24:02,7,5,1,0,none,,,,,,,USDJPY,0.77,27932.8,133.58,4377.22,2470.0,0.959,0.0,,,,,,,,106
EVT_755538,USER_0424,kyc_change,2024-02-03 07:27:26,7,5,1,0,none,,,,,,,,,,,,,,,,,,,,,address_update,115
EVT_881923,USER_0276,trade,2024-02-03 07:28:29,7,5,1,0,none,,,,,,,XAUUSD,0.11,19704.97,223.19,3652.12,3249.0,1.159,0.0,,,,,,,,99
EVT_352289,USER_0396,trade,2024-02-03 07:32:34,7,5,1,0,none,,,,,,,USDJPY,1.06,16224.08,-29.48,806.0,2335.0,1.035,0.0,,,,,,,,172
EVT_488302,USER_0347,trade,2024-02-03 07:38:17,7,5,1,0,none,,,,,,,XAUUSD,1.77,4123.23,-6.34,3204.1,1699.0,0.952,0.0,,,,,,,,333
EVT_680082,USER_0004,deposit,2024-02-03 07:44:11,7,5,1,1,brute_forcer,,,,,,,,,,,,,,,1721.85,bank,0.0,,,,,367
EVT_852293,USER_0329,trade,2024-02-03 07:46:26,7,5,1,0,none,,,,,,,AUDUSD,0.87,21293.55,52.71,2724.16,1748.0,1.079,0.0,,,,,,,,99
EVT_933696,USER_0463,session,2024-02-03 07:49:58,7,5,1,0,none,,,chrome_win,,,,,,,,,,,,,,,28.4,79.0,2.78,,141
EVT_297578,USER_0178,login,2024-02-03 07:51:23,7,5,1,0,none,10.52.175.1,US,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,123
EVT_228934,USER_0359,session,2024-02-03 07:53:14,7,5,1,0,none,,,safari_mac,,,,,,,,,,,,,,,11.2,35.0,3.12,,76
EVT_766393,USER_0161,trade,2024-02-03 07:53:22,7,5,1,0,none,,,,,,,XAUUSD,1.27,20552.36,-88.86,3712.82,2516.0,1.02,0.0,,,,,,,,237
EVT_760274,USER_0044,deposit,2024-02-03 07:53:31,7,5,1,0,none,,,,,,,,,,,,,,,1038.2,bank,0.0,,,,,289
EVT_781429,USER_0438,trade,2024-02-03 07:55:00,7,5,1,0,none,,,,,,,USDJPY,0.29,21769.46,-72.33,887.84,2420.0,1.0,0.0,,,,,,,,225
EVT_479937,USER_0258,login,2024-02-03 07:56:08,7,5,1,0,none,10.147.164.1,AE,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,175
EVT_703396,USER_0467,trade,2024-02-03 08:03:54,8,5,1,0,none,,,,,,,USDCHF,1.79,5897.05,-52.68,1445.72,1026.0,0.986,0.0,,,,,,,,265
EVT_439375,USER_0114,trade,2024-02-03 08:05:49,8,5,1,0,none,,,,,,,EURUSD,1.49,34662.15,-58.09,3262.67,3573.0,1.29,0.0,,,,,,,,58
EVT_715109,USER_0418,trade,2024-02-03 08:05:51,8,5,1,0,none,,,,,,,EURUSD,1.61,26465.39,57.11,1830.98,2518.0,0.961,0.0,,,,,,,,307
EVT_550876,USER_0389,login,2024-02-03 08:11:23,8,5,1,0,none,10.190.61.1,DE,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,85
EVT_524892,USER_0089,trade,2024-02-03 08:11:25,8,5,1,0,none,,,,,,,GBPUSD,1.83,31080.45,-402.47,114.87,2576.0,1.104,1.0,,,,,,,,83
EVT_240101,USER_0026,deposit,2024-02-03 08:12:47,8,5,1,0,none,,,,,,,,,,,,,,,2800.74,card,0.0,,,,,173
EVT_167874,USER_0107,trade,2024-02-03 08:13:16,8,5,1,0,none,,,,,,,EURUSD,1.77,20547.99,302.33,824.76,1859.0,0.949,0.0,,,,,,,,75
EVT_689119,USER_0447,login,2024-02-03 08:14:27,8,5,1,0,none,10.75.51.1,US,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,287
EVT_168173,USER_0197,login,2024-02-03 08:21:00,8,5,1,0,none,10.122.214.1,BR,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,73
EVT_951076,USER_0273,session,2024-02-03 08:21:42,8,5,1,0,none,,,ios_app,,,,,,,,,,,,,,,14.0,63.0,4.5,,347
EVT_162823,USER_0475,deposit,2024-02-03 08:22:13,8,5,1,0,none,,,,,,,,,,,,,,,2222.96,crypto,0.0,,,,,174
EVT_545143,USER_0246,trade,2024-02-03 08:30:59,8,5,1,0,none,,,,,,,GBPUSD,1.4,6768.69,-144.47,1096.55,2481.0,0.748,0.0,,,,,,,,154
EVT_868492,USER_0143,deposit,2024-02-03 08:32:24,8,5,1,0,none,,,,,,,,,,,,,,,1905.01,card,0.0,,,,,259
EVT_948202,USER_0194,session,2024-02-03 08:33:36,8,5,1,0,none,,,chrome_win,,,,,,,,,,,,,,,44.3,63.0,1.42,,128
EVT_738996,USER_0330,trade,2024-02-03 08:34:33,8,5,1,0,none,,,,,,,XAUUSD,0.86,12700.02,-208.66,892.13,910.0,1.121,1.0,,,,,,,,106
EVT_409499,USER_0389,login,2024-02-03 08:35:24,8,5,1,0,none,10.190.61.1,DE,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,85
EVT_603759,USER_0139,withdrawal,2024-02-03 08:37:19,8,5,1,0,none,,,,,,,,,,,,,,,1815.88,crypto,0.0,,,,,69
EVT_291735,USER_0088,deposit,2024-02-03 08:37:46,8,5,1,0,none,,,,,,,,,,,,,,,1061.07,card,0.0,,,,,372
EVT_184178,USER_0003,trade,2024-02-03 08:38:39,8,5,1,1,deposit_withdrawal_cycler,,,,,,,AUDUSD,1.49,2435.32,157.27,1511.92,2158.0,0.907,0.0,,,,,,,,250
EVT_850153,USER_0258,trade,2024-02-03 08:43:35,8,5,1,0,none,,,,,,,USDCHF,0.82,13602.32,78.0,2784.78,3340.0,1.141,0.0,,,,,,,,175
EVT_506869,USER_0353,withdrawal,2024-02-03 08:43:50,8,5,1,0,none,,,,,,,,,,,,,,,574.53,crypto,0.0,,,,,166
EVT_542933,USER_0283,trade,2024-02-03 08:44:03,8,5,1,0,none,,,,,,,GBPUSD,0.21,9752.59,-25.54,1853.0,1035.0,0.788,0.0,,,,,,,,202
EVT_714847,USER_0195,kyc_change,2024-02-03 08:46:31,8,5,1,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,298
EVT_997343,USER_0195,withdrawal,2024-02-03 08:46:49,8,5,1,0,none,,,,,,,,,,,,,,,234.05,bank,0.0,,,,,298
EVT_678771,USER_0439,login,2024-02-03 08:47:52,8,5,1,0,none,10.134.225.1,CN,android_app,1.0,1.0,0.0,,,,,,,,,,,,,,,,294
EVT_219078,USER_0467,kyc_change,2024-02-03 08:52:37,8,5,1,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,265
EVT_374124,USER_0410,login,2024-02-03 08:52:44,8,5,1,0,none,10.125.151.1,CN,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,289
EVT_878991,USER_0487,session,2024-02-03 08:54:26,8,5,1,0,none,,,firefox_linux,,,,,,,,,,,,,,,11.4,73.0,6.4,,296
EVT_164561,USER_0279,trade,2024-02-03 08:58:02,8,5,1,0,none,,,,,,,BTCUSD,0.27,26643.2,47.27,3998.97,1402.0,1.164,0.0,,,,,,,,191
EVT_340507,USER_0386,trade,2024-02-03 08:58:19,8,5,1,0,none,,,,,,,AUDUSD,1.75,5164.45,-128.32,366.42,1238.0,1.099,0.0,,,,,,,,63
EVT_887274,USER_0443,withdrawal,2024-02-03 09:10:36,9,5,1,0,none,,,,,,,,,,,,,,,620.51,bank,0.0,,,,,84
EVT_737843,USER_0137,login,2024-02-03 09:11:34,9,5,1,0,none,10.79.212.1,US,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,130
EVT_831381,USER_0169,kyc_change,2024-02-03 09:12:47,9,5,1,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,194
EVT_116784,USER_0226,session,2024-02-03 09:20:33,9,5,1,0,none,,,firefox_linux,,,,,,,,,,,,,,,25.4,6.0,0.24,,142
EVT_285836,USER_0479,login,2024-02-03 09:26:35,9,5,1,0,none,10.159.66.1,US,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,373
EVT_608903,USER_0407,session,2024-02-03 09:27:27,9,5,1,0,none,,,chrome_win,,,,,,,,,,,,,,,23.4,10.0,0.43,,39
EVT_716177,USER_0300,session,2024-02-03 09:27:47,9,5,1,0,none,,,chrome_win,,,,,,,,,,,,,,,19.1,46.0,2.41,,308
EVT_165087,USER_0071,trade,2024-02-03 09:33:28,9,5,1,0,none,,,,,,,EURUSD,0.56,17632.67,-11.79,344.86,2123.0,1.143,0.0,,,,,,,,277
EVT_677832,USER_0286,trade,2024-02-03 09:35:19,9,5,1,0,none,,,,,,,BTCUSD,0.46,13737.94,-27.07,4651.63,1916.0,1.099,0.0,,,,,,,,274
EVT_549753,USER_0435,kyc_change,2024-02-03 09:39:26,9,5,1,0,none,,,,,,,,,,,,,,,,,,,,,address_update,364
EVT_554474,USER_0062,login,2024-02-03 09:41:38,9,5,1,0,none,10.212.31.1,SG,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,128
EVT_318493,USER_0209,trade,2024-02-03 09:43:40,9,5,1,0,none,,,,,,,BTCUSD,1.12,16263.62,-145.77,3849.11,2632.0,0.793,0.0,,,,,,,,119
EVT_510732,USER_0310,trade,2024-02-03 09:46:35,9,5,1,0,none,,,,,,,XAUUSD,1.09,5679.77,-198.59,3921.35,2871.0,0.894,0.0,,,,,,,,135
EVT_797557,USER_0342,trade,2024-02-03 09:47:02,9,5,1,0,none,,,,,,,GBPUSD,1.76,26642.58,-84.44,3489.99,308.0,0.953,0.0,,,,,,,,276
EVT_699279,USER_0224,withdrawal,2024-02-03 09:48:57,9,5,1,0,none,,,,,,,,,,,,,,,180.21,crypto,0.0,,,,,50
EVT_821578,USER_0460,trade,2024-02-03 09:49:01,9,5,1,0,none,,,,,,,AUDUSD,0.92,30690.12,60.36,3758.66,576.0,1.172,0.0,,,,,,,,95
EVT_221185,USER_0052,trade,2024-02-03 09:50:15,9,5,1,0,none,,,,,,,USDCHF,0.43,26875.64,138.02,2405.82,413.0,0.984,0.0,,,,,,,,288
EVT_194845,USER_0257,session,2024-02-03 09:56:32,9,5,1,0,none,,,safari_mac,,,,,,,,,,,,,,,22.9,52.0,2.27,,212
EVT_393371,USER_0465,login,2024-02-03 09:56:41,9,5,1,0,none,10.141.133.1,AE,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,101
EVT_937406,USER_0362,deposit,2024-02-03 09:59:13,9,5,1,0,none,,,,,,,,,,,,,,,2609.13,crypto,0.0,,,,,258
EVT_979270,USER_0090,kyc_change,2024-02-03 09:59:49,9,5,1,0,none,,,,,,,,,,,,,,,,,,,,,address_update,166
EVT_334879,USER_0088,login,2024-02-03 10:00:15,10,5,1,0,none,10.94.26.1,AE,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,373
EVT_731109,USER_0219,session,2024-02-03 10:01:07,10,5,1,0,none,,,safari_mac,,,,,,,,,,,,,,,24.9,45.0,1.81,,91
EVT_719467,USER_0149,login,2024-02-03 10:12:08,10,5,1,0,none,10.195.150.1,CN,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,67
EVT_603078,USER_0337,session,2024-02-03 10:18:29,10,5,1,0,none,,,firefox_linux,,,,,,,,,,,,,,,38.9,69.0,1.77,,88
EVT_776186,USER_0137,trade,2024-02-03 10:19:13,10,5,1,0,none,,,,,,,USDJPY,1.36,17494.27,-17.55,831.99,3061.0,1.105,1.0,,,,,,,,130
EVT_626926,USER_0402,withdrawal,2024-02-03 10:23:47,10,5,1,0,none,,,,,,,,,,,,,,,805.38,crypto,0.0,,,,,379
EVT_160345,USER_0453,withdrawal,2024-02-03 10:24:19,10,5,1,0,none,,,,,,,,,,,,,,,463.62,crypto,0.0,,,,,277
EVT_684809,USER_0313,session,2024-02-03 10:25:16,10,5,1,0,none,,,android_app,,,,,,,,,,,,,,,26.5,48.0,1.81,,134
EVT_509842,USER_0149,kyc_change,2024-02-03 10:27:23,10,5,1,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,67
EVT_655372,USER_0335,session,2024-02-03 10:27:32,10,5,1,0,none,,,ios_app,,,,,,,,,,,,,,,12.8,39.0,3.05,,372
EVT_292085,USER_0357,deposit,2024-02-03 10:29:07,10,5,1,0,none,,,,,,,,,,,,,,,2826.43,crypto,0.0,,,,,221
EVT_884558,USER_0068,withdrawal,2024-02-03 10:30:03,10,5,1,0,none,,,,,,,,,,,,,,,1191.04,bank,0.0,,,,,311
EVT_998048,USER_0047,trade,2024-02-03 10:35:59,10,5,1,0,none,,,,,,,BTCUSD,1.2,24925.01,-97.76,3084.42,833.0,1.067,0.0,,,,,,,,38
EVT_315078,USER_0151,withdrawal,2024-02-03 10:40:46,10,5,1,0,none,,,,,,,,,,,,,,,1051.03,bank,0.0,,,,,131
EVT_949540,USER_0194,kyc_change,2024-02-03 10:45:55,10,5,1,0,none,,,,,,,,,,,,,,,,,,,,,address_update,128
EVT_475562,USER_0437,session,2024-02-03 10:46:05,10,5,1,0,none,,,android_app,,,,,,,,,,,,,,,46.1,29.0,0.63,,50
EVT_241004,USER_0008,kyc_change,2024-02-03 10:46:20,10,5,1,1,brute_forcer,,,,,,,,,,,,,,,,,,,,,address_update,316
EVT_289923,USER_0391,deposit,2024-02-03 10:46:44,10,5,1,0,none,,,,,,,,,,,,,,,952.47,crypto,0.0,,,,,111
EVT_602006,USER_0198,login,2024-02-03 10:48:08,10,5,1,0,none,10.8.123.1,UK,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,261
EVT_937319,USER_0087,session,2024-02-03 10:49:20,10,5,1,0,none,,,firefox_linux,,,,,,,,,,,,,,,39.1,5.0,0.13,,227
EVT_392667,USER_0284,deposit,2024-02-03 10:50:32,10,5,1,0,none,,,,,,,,,,,,,,,859.85,bank,0.0,,,,,281
EVT_302652,USER_0144,login,2024-02-03 10:51:37,10,5,1,0,none,10.165.8.1,UK,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,110
EVT_275439,USER_0056,login,2024-02-03 10:54:42,10,5,1,0,none,10.54.217.1,SG,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,181
EVT_382768,USER_0033,kyc_change,2024-02-03 10:56:46,10,5,1,0,none,,,,,,,,,,,,,,,,,,,,,address_update,125
EVT_204651,USER_0388,login,2024-02-03 11:00:32,11,5,1,0,none,10.214.114.1,NG,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,293
EVT_458640,USER_0082,trade,2024-02-03 11:01:39,11,5,1,0,none,,,,,,,BTCUSD,1.19,4605.22,325.47,839.85,3403.0,1.273,0.0,,,,,,,,269
EVT_161062,USER_0040,deposit,2024-02-03 11:03:40,11,5,1,0,none,,,,,,,,,,,,,,,1651.35,crypto,0.0,,,,,107
EVT_719199,USER_0387,login,2024-02-03 11:05:52,11,5,1,0,none,10.125.23.1,CN,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,36
EVT_555898,USER_0137,withdrawal,2024-02-03 11:06:02,11,5,1,0,none,,,,,,,,,,,,,,,417.82,crypto,0.0,,,,,130
EVT_795817,USER_0459,kyc_change,2024-02-03 11:10:09,11,5,1,0,none,,,,,,,,,,,,,,,,,,,,,address_update,312
EVT_941237,USER_0012,session,2024-02-03 11:16:09,11,5,1,1,consistent_winner,,,android_app,,,,,,,,,,,,,,,18.8,21.0,1.12,,229
EVT_718668,USER_0456,trade,2024-02-03 11:19:54,11,5,1,0,none,,,,,,,USDCHF,0.09,21786.66,64.87,450.54,1210.0,1.141,0.0,,,,,,,,133
EVT_914731,USER_0342,login,2024-02-03 11:26:33,11,5,1,0,none,10.234.88.1,AE,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,276
EVT_398961,USER_0443,trade,2024-02-03 11:27:02,11,5,1,0,none,,,,,,,GBPUSD,0.98,18260.13,242.26,1235.57,2275.0,0.916,0.0,,,,,,,,84
EVT_425040,USER_0263,deposit,2024-02-03 11:28:02,11,5,1,0,none,,,,,,,,,,,,,,,1032.36,bank,0.0,,,,,161
EVT_711188,USER_0462,login,2024-02-03 11:28:57,11,5,1,0,none,10.156.140.1,RU,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,313
EVT_127661,USER_0174,deposit,2024-02-03 11:29:48,11,5,1,0,none,,,,,,,,,,,,,,,2062.31,crypto,0.0,,,,,376
EVT_634448,USER_0023,session,2024-02-03 11:32:27,11,5,1,1,dormant_withdrawer,,,chrome_win,,,,,,,,,,,,,,,47.7,23.0,0.48,,360
EVT_384608,USER_0376,withdrawal,2024-02-03 11:32:51,11,5,1,0,none,,,,,,,,,,,,,,,445.86,crypto,0.0,,,,,91
EVT_178309,USER_0367,withdrawal,2024-02-03 11:32:58,11,5,1,0,none,,,,,,,,,,,,,,,1148.84,crypto,0.0,,,,,98
EVT_216851,USER_0261,login,2024-02-03 11:35:28,11,5,1,0,none,10.145.232.1,DE,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,216
EVT_532068,USER_0316,withdrawal,2024-02-03 11:40:51,11,5,1,0,none,,,,,,,,,,,,,,,1073.58,bank,0.0,,,,,364
EVT_563983,USER_0175,login,2024-02-03 11:43:02,11,5,1,0,none,10.37.158.1,CN,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,255
EVT_699355,USER_0312,deposit,2024-02-03 11:43:22,11,5,1,0,none,,,,,,,,,,,,,,,861.79,bank,0.0,,,,,386
EVT_173596,USER_0138,login,2024-02-03 11:48:23,11,5,1,0,none,10.111.227.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,255
EVT_687732,USER_0164,session,2024-02-03 11:53:37,11,5,1,0,none,,,android_app,,,,,,,,,,,,,,,52.0,16.0,0.31,,395
EVT_150077,USER_0129,login,2024-02-03 11:53:53,11,5,1,0,none,10.46.151.1,NG,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,347
EVT_624524,USER_0145,deposit,2024-02-03 11:54:43,11,5,1,0,none,,,,,,,,,,,,,,,395.75,crypto,0.0,,,,,356
EVT_277426,USER_0036,kyc_change,2024-02-03 11:55:39,11,5,1,0,none,,,,,,,,,,,,,,,,,,,,,address_update,233
EVT_394121,USER_0105,session,2024-02-03 11:56:05,11,5,1,0,none,,,android_app,,,,,,,,,,,,,,,51.4,76.0,1.48,,56
EVT_614157,USER_0229,deposit,2024-02-03 11:59:34,11,5,1,0,none,,,,,,,,,,,,,,,453.86,bank,0.0,,,,,370
EVT_292106,USER_0049,session,2024-02-03 12:06:50,12,5,1,0,none,,,android_app,,,,,,,,,,,,,,,19.4,29.0,1.49,,183
EVT_247531,USER_0487,trade,2024-02-03 12:17:34,12,5,1,0,none,,,,,,,AUDUSD,0.81,1476.96,150.2,1366.06,301.0,0.776,0.0,,,,,,,,296
EVT_181978,USER_0070,trade,2024-02-03 12:21:46,12,5,1,0,none,,,,,,,XAUUSD,1.94,28447.85,-215.65,4859.76,866.0,0.984,0.0,,,,,,,,126
EVT_205484,USER_0085,trade,2024-02-03 12:23:05,12,5,1,0,none,,,,,,,GBPUSD,0.13,17399.86,-24.36,3597.29,971.0,0.843,0.0,,,,,,,,328
EVT_703022,USER_0170,session,2024-02-03 12:23:27,12,5,1,0,none,,,safari_mac,,,,,,,,,,,,,,,26.9,29.0,1.08,,368
EVT_274176,USER_0142,deposit,2024-02-03 12:24:14,12,5,1,0,none,,,,,,,,,,,,,,,300.55,bank,0.0,,,,,348
